 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
 1.00000000e+00  5.48000000e-06 
 1.00000000e+00  5.68000000e-06 
 1.00000000e+00  5.88000000e-06 
 1.00000000e+00  6.08000000e-06 
 1.00000000e+00  6.28000000e-06 
 1.00000000e+00  6.48000000e-06 
 1.00000000e+00  2.88000000e-06 
 1.00000000e+00  3.08000000e-06 
 1.00000000e+00  3.28000000e-06 
 1.00000000e+00  3.48000000e-06 
 1.00000000e+00  3.68000000e-06 
 1.00000000e+00  3.88000000e-06 
 1.00000000e+00  4.08000000e-06 
 1.00000000e+00  4.28000000e-06 
 1.00000000e+00  4.48000000e-06 
 1.00000000e+00  4.68000000e-06 
 1.00000000e+00  4.88000000e-06 
 1.00000000e+00  5.08000000e-06 
 1.00000000e+00  5.28000000e-06 
